Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.395458221435547,28.65447242288564,28.382061522583875,28.62321232319996,147544800
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400
2015-06-17,28.42447853088379,28.553983890961618,28.299436464414363,28.51825880307548,131672400
2015-06-18,28.553985595703125,28.649999223978433,28.406616831110373,28.408850181595085,141628800
2015-06-19,28.268184661865234,28.540595563999542,28.223527863027474,28.51603381357447,218867600
2015-06-22,28.49369239807129,28.59417100133088,28.375350402017624,28.466897308880178,136157200
2015-06-23,28.364192962646484,28.49370003981576,28.330699518061692,28.464673296400864,121075600
2015-06-24,28.6053466796875,28.982702900869484,28.384292648227373,28.404387694929415,221123600
2015-06-25,28.469131469726562,28.84871920790414,28.469131469726562,28.772802341687402,127752400
2015-06-26,28.301668167114258,28.57854397041474,28.248079686631247,28.507092095255032,176267200
2015-06-29,27.805973052978516,28.239151051350287,27.794809707755416,28.01363035385756,196645600
2015-06-30,28.006938934326172,28.16100778702475,27.87966518317664,28.03819903435955,177482800
2015-07-01,28.268184661865234,28.344103264146643,28.131979210798082,28.335171563669554,120955200
2015-07-02,28.23244857788086,28.28827040648088,28.082844782537077,28.230215227743695,108844000
2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200
2015-07-08,27.36833381652832,27.830538620225102,27.361635467764923,27.794813525637824,243046400
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000
2015-07-10,27.526866912841797,27.654140646579222,27.064662121527192,27.227662652442298,245418000
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000
2015-07-14,28.047121047973633,28.21681989207839,27.91984734078184,28.143134665928642,127072400
2015-07-15,28.317298889160156,28.3909841163044,28.040423079234454,28.07168316889314,134596800
2015-07-16,28.694658279418945,28.708058383385907,28.435645819789098,28.522727756552765,144889600
2015-07-17,28.942506790161133,28.942506790161133,28.650000890894464,28.821933113727873,184658800
2015-07-20,29.489561080932617,29.690518327173155,29.18365510362248,29.24394364033243,235600800
2015-07-21,29.194812774658203,29.679345778587145,29.098800876655083,29.66371744018614,307025600
2015-07-22,27.960041046142578,28.02256122890645,27.238822186865725,27.238822186865725,461802400
2015-07-23,27.946640014648438,28.377582879483903,27.924309921228467,28.1788573135842,203998000
2015-07-24,27.799274444580078,28.076150275307967,27.665302378327695,27.982369999286025,168649200
2015-07-27,27.412992477416992,27.600554773302164,27.26785703486667,27.48444437500477,177822000
2015-07-28,27.5491886138916,27.66753232312042,27.36386143510259,27.5491886138916,134472400
2015-07-29,27.46211814880371,27.575995205186924,27.301350940626886,27.497844952197564,148046800
2015-07-30,27.32367706298828,27.368333857175575,27.17630657578471,27.312512012667707,134513200
2015-07-31,27.08475112915039,27.3839553040279,26.99766921535488,27.37502360728644,171540000
2015-08-03,26.446151733398438,27.368327786851697,26.240726096477005,27.129410413492046,279904000
2015-08-04,25.59765625,26.280914851253925,25.287287035473092,26.21839467905382,496554400
2015-08-05,25.767364501953125,26.22287097058106,25.03051545197168,25.220309388013096,397250400
2015-08-06,25.823429107666016,26.13071799542475,25.596889351141915,26.011840324697488,211612000
2015-08-07,25.910905838012695,26.07464414127272,25.68212261656539,25.7000668683968,154681600
2015-08-10,26.85296058654785,26.913520302057684,26.137449318951404,26.137449318951404,219806400
2015-08-11,25.455581665039062,26.507539920424335,25.419694871898546,26.42454903744614,388331200
2015-08-12,25.848108291625977,25.88848201140172,24.589796021750065,25.240260746466667,404870000
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200
2015-08-14,26.009605407714844,26.088109394236614,25.572224831908866,25.641756689791208,171718000
2015-08-17,26.278759002685547,26.388664562359022,25.90642343750448,26.02754458360224,163538800
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800
2015-08-19,25.7965145111084,26.135203272814078,25.722495757388085,26.040998519674407,193146000
2015-08-20,25.267175674438477,25.648481674930427,25.038390705136656,25.587921954384836,274006400
2015-08-21,23.721759796142578,25.098949543946166,23.6970868762912,24.769231170712416,513102000
2015-08-24,23.129615783691406,24.40362879000235,20.635420824502845,21.27915685105936,648825200
2015-08-25,23.26868438720703,24.921761998296493,23.21485332242341,24.921761998296493,414406400
2015-08-26,24.603254318237305,24.648113244948537,23.56251147495979,24.020078003441117,387098400
2015-08-27,25.32773208618164,25.39950738435373,24.677267483914413,25.172967615557567,338464400
2015-08-28,25.410722732543945,25.415207939962393,25.01820119999396,25.159508335659048,212657600
2015-08-31,25.291854858398438,25.68886175222772,25.121387819045324,25.12811648840974,224917200
2015-09-01,24.161376953125,25.094455593404575,24.0806295491936,24.70642107403313,307383600
2015-09-02,25.19763946533203,25.19763946533203,24.47764300591158,24.724372203967487,247555200
2015-09-03,24.75577163696289,25.296328943723697,24.681752883985897,25.231282316373427,212935600
2015-09-04,24.50904655456543,24.77371831536382,24.338581272955686,24.441758168011564,199985200
2015-09-08,25.190916061401367,25.24699057971898,24.744563374745553,25.065309687972633,219374400
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200
2015-09-10,25.249231338500977,25.408482748135636,24.650355957637192,24.733345140663832,251571200
2015-09-11,25.61707878112793,25.61707878112793,25.067549271104706,25.07427793846086,199662000
2015-09-14,25.86380386352539,26.218195142058235,25.76287044010209,26.148663304200323,233453600
2015-09-15,26.08138084411621,26.137455364923568,25.664186272408795,26.002876857237627,173364800
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000
2015-09-17,25.55203628540039,26.128482269521882,25.50717735491766,25.94231616788589,256450400
2015-09-18,25.44661521911621,25.63726994658994,25.092225570992877,25.168486092975602,297141200
2015-09-21,25.84137535095215,25.877263856489446,25.493714437664757,25.49595618581724,200888000
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800
2015-09-23,25.641752243041992,25.73147180261867,25.412968991816815,25.486986045553678,143026800
2015-09-24,25.79427719116211,25.90642622242803,25.204373902756387,25.40175558173138,200878000
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600
2015-09-28,25.220073699951172,25.697827938171578,25.220073699951172,25.53633306574261,208436000
2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600
2015-09-30,24.74007225036621,25.018201315562724,24.38792442798784,24.710912412608344,265892000
2015-10-01,24.578584671020508,24.58755679981024,24.069427057569477,24.464192168024677,255716400
2015-10-02,24.75801658630371,24.899325444124337,24.123254445270266,24.22643133643209,232079200
2015-10-05,24.84773826599121,24.980075008332264,24.46418879718582,24.645869674183544,208258800
2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200
2015-10-07,24.84773826599121,25.069792861350468,24.540451025761318,25.063064193499937,187062400
2015-10-08,24.56063461303711,24.715400803406812,24.27128994512158,24.715400803406812,247918400
2015-10-09,25.148290634155273,25.184177421815445,24.55838583980998,24.672778291038803,211064400
2015-10-12,25.031661987304688,25.289605086536547,24.99577518923133,25.285119878499245,121868800
2015-10-13,25.07427978515625,25.222315611668947,24.82530880709283,24.856710397906387,132197200
2015-10-14,24.719890594482422,25.01372052458392,24.57409650375153,24.962132925734505,177849600
2015-10-15,25.08997917175293,25.14381022280234,24.782690237465133,24.88138192377093,150694000
2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400
2015-10-19,25.060827255249023,25.065312464257488,24.69746372025096,24.852229955552506,119036800
2015-10-20,25.518390655517578,25.608110225715027,24.856712033921024,24.97334627729678,195871200
2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800
2015-10-22,25.90642547607422,25.90642547607422,25.592407855324677,25.643997161174436,166616400
2015-10-23,26.70941734313965,26.743062399364046,26.092597586974016,26.175586786234405,237467600
2015-10-26,25.85707664489746,26.496325688647662,25.77632921713342,26.485111813893756,265335200
2015-10-27,25.69333267211914,26.13968514499978,25.567724647590374,25.883985600836386,279537600
2015-10-28,26.752023696899414,26.758754074856693,26.032027268696027,26.22716715926366,342205600
2015-10-29,27.034643173217773,27.070531681932156,26.527729110805993,26.624177338903035,204909200
2015-10-30,26.803611755371094,27.18940460004466,26.792396170551847,27.137815305637293,197461200
2015-11-02,27.18044090270996,27.220814624817397,26.828292992040087,27.09520824993138,128813200
2015-11-03,27.492210388183594,27.698564171983563,27.072772442001682,27.092960155231147,182076000
2015-11-04,27.364355087280273,27.772577365213973,27.279122466176005,27.617811202773556,179544400
2015-11-05,27.238216400146484,27.636924307296095,27.07152584230477,27.447706558500503,158210800
2015-11-06,27.269746780395508,27.438690366202188,27.170634378692046,27.281010373549165,132169200
2015-11-09,27.159372329711914,27.43869192625671,27.042238859736074,27.247222861839578,135485600
2015-11-10,26.30339241027832,26.596228681477918,26.143459336143636,26.33267706854822,236511600
2015-11-11,26.154722213745117,26.44980982089004,25.951989548362537,26.21328981009635,180872000
2015-11-12,26.066875457763672,26.31465909867427,26.051107454758,26.188515074628896,130102400
2015-11-13,25.305498123168945,26.033082657183602,25.289730122423524,25.949736528338832,183249600
2015-11-16,25.719974517822266,25.733489456288183,25.00365356321389,25.0892510378034,152426800
2015-11-17,25.609600067138672,25.915951293932938,25.526253931504694,25.886666634032267,110467600
2015-11-18,26.420528411865234,26.465579354077473,26.01731612030753,26.07588372005007,186698800
2015-11-19,26.756162643432617,26.974663322774134,26.301141938966225,26.49936849124945,173183200
2015-11-20,26.87329864501953,27.012957601569642,26.77193144387025,26.850771454597467,137148400
2015-11-23,26.524147033691406,26.970158924702098,26.43179036771993,26.866538663852005,129930000
2015-11-24,26.778688430786133,26.884560036961126,26.38223532153861,26.42953932712212,171212800
2015-11-25,26.58722686767578,26.857537757092423,26.562448326514662,26.853031630381057,85553200
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600
2015-11-30,26.648040771484375,26.89807746428209,26.524148097185197,26.578209573886948,156721200
2015-12-01,26.43179702758789,26.76292686488604,26.323674051276488,26.749411922493046,139409600
2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400
2015-12-03,25.949743270874023,26.307904693128734,25.72899120307998,26.253843207752347,166278000
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000
2015-12-07,26.64353370666504,26.9994419961202,26.53766210119315,26.80121544281288,128336800
2015-12-08,26.63227081298828,26.71561522541016,26.323666540590864,26.4723360202465,137238000
2015-12-09,26.044343948364258,26.510628178984593,25.9227043596916,26.499364585769648,185445600
2015-12-10,26.168241500854492,26.341691256178958,26.019572000588415,26.138958557103884,116850800
2015-12-11,25.494718551635742,25.9925388777188,25.4203829465679,25.94748793326861,187544800
2015-12-14,25.337039947509766,25.382090894484865,24.731094914768907,25.26946180846365,257274800
2015-12-15,24.888769149780273,25.409116574617066,24.857233150527506,25.2153944543026,213292400
2015-12-16,25.080245971679688,25.22666413844104,24.508091683212673,25.01942701674562,224954000
2015-12-17,24.548635482788086,25.285228923308203,24.548635482788086,25.23341878938219,179091200
2015-12-18,23.884122848510742,24.670273359488462,23.834565777468676,24.53286746057647,385813200
2015-12-21,24.176952362060547,24.185962892319047,23.78049762360123,24.165688769591696,190362400
2015-12-22,24.15442657470703,24.264802561386688,23.978723814875686,24.19272003885956,131157600
2015-12-23,24.465288162231445,24.519349637808695,24.147673341225545,24.163441343209882,130629600
2015-12-24,24.334640502929688,24.55314120884414,24.316619436371415,24.55314120884414,54281600
2015-12-28,24.06207847595215,24.258053709263866,23.917913379694166,24.235526516624457,106816800
2015-12-29,24.494569778442383,24.649998445725377,24.07108509192604,24.093610562316112,123724800
2015-12-30,24.174707412719727,24.485563077335843,24.14317140552317,24.458533196072224,100855200
2015-12-31,23.710678100585938,24.109384349789213,23.611563944781977,24.104879942063416,163649200
2016-01-04,23.730945587158203,23.735451712532264,22.97633113383233,23.113738741825244,270597600
2016-01-05,23.13626480102539,23.843575267401853,23.068688385946427,23.821049795708866,223164000
2016-01-06,22.68349266052246,23.059675038056618,22.496529721573108,22.651956660286036,273829600
2016-01-07,21.72614860534668,22.555098693762698,21.72164419837296,22.2284750527924,324377600
2016-01-08,21.841033935546875,22.325339388636742,21.795982984899094,22.199195351956075,283192000
2016-01-11,22.194684982299805,22.31407152541594,21.92662723702021,22.29379911707544,198957600
2016-01-12,22.51680564880371,22.6812448631054,22.26451588888082,22.64970885793796,196616800
2016-01-13,21.93789291381836,22.793874642374632,21.91762050355392,22.597899416901196,249758400
2016-01-14,22.41769027709961,22.633939612925026,21.56621474715147,22.066288113904072,252680400
2016-01-15,21.879322052001953,22.00997218287025,21.480615908897953,21.66983191753492,319335600
2016-01-19,21.773454666137695,22.22171792530289,21.51215437447018,22.167656447868826,212350800
2016-01-20,21.802736282348633,22.118098032270122,21.043615707294155,21.42204946348329,289337600
2016-01-21,21.69236183166504,22.04826842385823,21.386010591829923,21.863556798538532,208646000
2016-01-22,22.845684051513672,22.85469458488389,22.158647638223634,22.217213527254792,263202000
2016-01-25,22.399673461914062,22.870462222533124,22.34786332551053,22.868209159580758,207178000
2016-01-26,22.52356719970703,22.72404686256047,22.09107186311873,22.510052257496053,300308000
2016-01-27,21.043621063232422,21.76669969383574,21.02559999440265,21.63379817802954,533478800
2016-01-28,21.19454002380371,21.29140110397176,20.811601828860308,21.12696360512257,222715200
2016-01-29,21.926633834838867,21.926633834838867,21.253112252834196,21.352226417433712,257666000
2016-02-01,21.721643447875977,21.78471545482899,21.48962782862026,21.73065398009545,163774000
2016-02-02,21.282394409179688,21.633796633351107,21.237341740322073,21.494135937767894,149428800
2016-02-03,21.70362663269043,21.814002666468223,21.19229128885224,21.399528414724234,183857200
2016-02-04,21.87801170349121,22.04334319664708,21.558675159051454,21.7104166498697,185886800
2016-02-05,21.293691635131836,21.95048530071671,21.21895439813523,21.859892773065564,185672400
2016-02-08,21.517906188964844,21.67417651105632,21.071739464345107,21.092121873697167,216085600
2016-02-09,21.513376235961914,21.728533687948552,21.273307525570605,21.354840621157955,177324800
2016-02-10,21.350317001342773,21.82139687869267,21.311815729189632,21.7240101898935,169374400
2016-02-11,21.221216201782227,21.45222721456371,20.9698227791187,21.241600339572877,200298800
2016-02-12,21.286897659301758,21.402403176130246,21.0649477791782,21.332194787425067,161405600
2016-02-16,21.88707160949707,21.934632298950824,21.42731655020201,21.5201726406854,196231600
2016-02-17,22.222259521484375,22.24264192996997,21.776092815831376,21.893861874423507,179452800
2016-02-18,21.801010131835938,22.396653135119077,21.762507139421366,22.385328420660294,156084000
2016-02-19,21.751182556152344,21.914248756098978,21.696827732139703,21.74212313083212,141496800
2016-02-22,21.941425323486328,21.945955900104785,21.724004299335455,21.8123315363996,137123200
2016-02-23,21.445436477661133,21.855365579643816,21.413729349767934,21.832717877992803,127770400
2016-02-24,21.764772415161133,21.82818666911204,21.135156996778832,21.284634933584957,145022800
2016-02-25,21.91425132751465,21.91425132751465,21.57226532515957,21.753450397006887,110330800
2016-02-26,21.948226928710938,22.199618703705234,21.873487946137665,22.013904755677466,115964400
2016-02-29,21.898405075073242,22.24718533169427,21.889345645665095,21.93690635412576,140865200
2016-03-01,22.768075942993164,22.82243075901636,22.063721711032088,22.11581296698947,201628400
2016-03-02,22.817909240722656,22.84961637091377,22.56651575998669,22.763554407239177,132678400
2016-03-03,22.987768173217773,23.035328865537434,22.74996298371058,22.779406551271965,147822800
2016-03-04,23.32975196838379,23.497347019940484,22.958324163361524,23.18480461656577,184220400
2016-03-07,23.071561813354492,23.288982816800157,22.865463794559258,23.189330875588524,143315600
2016-03-08,22.881322860717773,23.046654373151963,22.738640778851057,22.824702740117004,126247600
2016-03-09,22.901697158813477,23.005877928589815,22.709187449190118,22.94472725699635,108806800
2016-03-10,22.913028717041016,23.155362750632587,22.68201939810401,22.96738527389231,134054400
2016-03-11,23.15989112854004,23.16441997722652,22.987765504005953,23.155360551944863,109632800
2016-03-14,23.21877670288086,23.30710567463495,23.05118164121407,23.08062520776838,100304400
2016-03-15,23.68532943725586,23.82121738210756,23.519997923615165,23.54491091509402,160270800
2016-03-16,24.000137329101562,24.07713986478873,23.687593153195106,23.692123730534927,153214000
2016-03-17,23.961631774902344,24.113373258371606,23.77138730256809,23.898215798851812,137682800
2016-03-18,23.988813400268555,24.120172500887048,23.82348360803238,24.083934792616137,176820800
2016-03-21,23.986547470092773,24.380623005113264,23.812156540105804,23.991076319224767,142010800
2016-03-22,24.16998863220215,24.2990823914476,23.828002743429394,23.837062166803783,129777600
2016-03-23,24.0363712310791,24.249263422019336,23.98428169153553,24.115640776494775,102814000
2016-03-24,23.93218421936035,24.063543270263093,23.755529778171056,23.886888829073797,104532000
2016-03-28,23.823484420776367,24.04996492146888,23.79404084982452,24.00693307340639,77645600
2016-03-29,24.38741683959961,24.412329829288048,23.75327083865382,23.755536127146087,124760400
2016-03-30,24.813203811645508,25.007977186036836,24.595782732119893,24.60710744864161,182404400
2016-03-31,24.684106826782227,24.890204891270198,24.659193835956014,24.849438336091747,103553600
2016-04-01,24.910593032836914,24.912858321953518,24.505192676430553,24.636551798644543,103496000
2016-04-04,25.16651153564453,25.408845579897044,24.97400174550099,25.007974163050374,149424800
2016-04-05,24.869823455810547,25.07818683156625,24.78149619796451,24.801880341726193,106314800
2016-04-06,25.130277633666992,25.134808211577507,24.731671445092246,24.964947826026297,105616400
2016-04-07,24.582191467285156,25.00797414695786,24.487070080535233,24.90152804506245,127207600
2016-04-08,24.609371185302734,24.860762942718786,24.49839449969899,24.665991308521736,94326800
2016-04-11,24.69089698791504,25.051001788643912,24.647866878980267,24.679574002577947,117630000
2016-04-12,25.01250648498535,25.026094761789363,24.60937147931519,24.763376557518125,108929200
2016-04-13,25.3748722076416,25.442815312275144,25.09403690709012,25.09403690709012,133029200
2016-04-14,25.388456344604492,25.454135877913863,25.214067170437854,25.27974670374722,101895600
